1400.2747970954351,-980.9885719751833,-4750.0
1401.1281000628126,-981.2669390499843,-4746.333484304043
1413.0725296780981,-985.1128991680454,-4695.004478747148
1420.7465147962187,-987.5907587583663,-4662.007453180417
1430.407276433633,-990.695608790338,-4620.581354364084
1431.2687537568204,-990.9766619904951,-4616.884450962077
1432.0867974299192,-991.2443862265624,-4613.371146076976
1432.4324218568238,-991.357358622803,-4611.887650004949
1433.479799316422,-991.700331489466,-4607.393515947696
1445.5235727728111,-995.6417791179699,-4555.799714306404
1464.3250001311792,-1001.7772181286531,-4475.486072269113
1483.8145366209276,-1008.094055643252,-4392.48879012592
1488.7491032212051,-1009.7256395006818,-4371.358633542304
1506.2046546553113,-1015.5059785437145,-4296.765561321833
1513.6763368267232,-1018.008435273466,-4264.916895012803
1522.2650352247783,-1020.8718158732053,-4228.506025337969
1522.8860966652098,-1021.0788746563297,-4225.892784158886
1525.2596988124333,-1021.8743894617696,-4215.908222658497
1530.2052151255687,-1023.5419249854777,-4195.107248176228
1531.0423195323099,-1023.8216857887361,-4191.594159351025
1533.9233201568923,-1024.7864963786508,-4179.485801705739
1537.9961650197718,-1026.163693395091,-4162.42076496011
1541.1697837387837,-1027.233001978774,-4149.082806949547
1548.1410707072548,-1029.5854077874405,-4119.815881690941
1577.8932988881356,-1039.5079217702164,-3995.3223782325263
1589.110997426153,-1043.101752110095,-3948.447386804484
1590.7745279499072,-1043.63642039276,-3941.490813224113
1596.1139205917443,-1045.3521481693315,-3919.1710147333993
1600.438303265734,-1046.73941537447,-3901.1107867216842
1612.2070968331627,-1050.5865229243775,-3851.7636260090667
1615.1645983574672,-1051.5496434235595,-3839.387045035953
1618.3255199184784,-1052.5818198228794,-3826.1498533046333
1622.6911667292707,-1054.021412997125,-3807.829810246117
1628.1301906554,-1055.809145057616,-3785.003159781344
1640.376611110221,-1059.8483125340892,-3733.3674896813395
1642.9795784423363,-1060.699504019067,-3722.389616077509
1647.6814510130528,-1062.2382612935407,-3702.5303291618106
1648.0081855580731,-1062.345563257509,-3701.154465299356
1654.0617650600877,-1064.335528381821,-3675.6708723220127
1662.2919678063108,-1067.0353636192206,-3641.0510070103082
1664.0771045651968,-1067.6260282241922,-3633.547317751208
1669.3644447730358,-1069.3745345326713,-3611.319784110247
1671.7929973009489,-1070.1818973604754,-3601.1089028916276
1675.4824251171347,-1071.409221072357,-3585.6016358410457
1677.4274249731534,-1072.058264382425,-3577.409681428043
1686.1179918721796,-1074.9561661621551,-3540.7134603902305
1702.8773419906124,-1080.6360455848237,-3469.99858538291
1711.5384335205677,-1083.5950693916025,-3433.320177913917
1715.477039623461,-1084.9487161351708,-3416.6206990744863
1717.3346638481585,-1085.586345305811,-3408.73347247624
1726.0495692951893,-1088.5812034802948,-3371.7303680580953
1745.2692072911968,-1095.2329962802812,-3289.706541147482
1756.2196362379625,-1099.0625949273895,-3242.8147991804562
1758.5181154707138,-1099.877016513313,-3232.9012672250424
1762.3539150953825,-1101.2381340596685,-3216.368488616098
1776.1732866382013,-1106.1609744976172,-3156.9727095029193
1780.743638783725,-1107.7958683150293,-3137.296493251575
1805.266392317556,-1116.552239209379,-3031.572538282514
1805.5080834743244,-1116.6394149873797,-3030.5337408008095
1826.4916269489063,-1124.2168285448004,-2940.3319353169777
1839.4601400659155,-1128.7468049025556,-2884.7760083024277
1847.663711953294,-1131.587113888892,-2849.8455198096503
1849.3674412525793,-1132.1655341802277,-2842.5943240601005
1900.0,-1149.3365748890292,-2629.6441326168683
1917.0309882297652,-1155.0280162000367,-2558.3464772949187
1920.891354475592,-1156.3425587122779,-2542.1217915825323
1934.1411643218519,-1160.8074556924034,-2486.768096488944
1940.9837064345786,-1163.145076652895,-2458.0720875912257
1940.9837064345786,-1163.145076652895,-2458.0720875912257
1940.3803489418347,-1163.794834433325,-2456.824386057823
1934.1411643218519,-1160.8074556924034,-2486.768096488944
1934.7439096900953,-1160.39566958354,-2486.080994962241
1920.891354475592,-1156.3425587122779,-2542.1217915825323
1917.0309882297652,-1155.0280162000367,-2558.3464772949187
1916.2379456452243,-1155.157422381025,-2556.8793625116673
1934.7037624097927,-1160.521090099916,-2486.2251699863536
1919.6957588117634,-1150.7274472041636,-2610.0178954992093
1849.3674412525793,-1132.1655341802277,-2842.5943240601005
1900.0,-1102.354751320405,-2845.7168298559704
1847.663711953294,-1131.587113888892,-2849.8455198096503
1839.4601400659155,-1128.7468049025556,-2884.7760083024277
1826.4916269489063,-1124.2168285448004,-2940.3319353169777
1805.5080834743244,-1116.6394149873797,-3030.5337408008095
1805.266392317556,-1116.552239209379,-3031.572538282514
1804.7490523935332,-1116.3965588948645,-3030.3217829794894
1780.743638783725,-1107.7958683150293,-3137.296493251575
1782.6867920837897,-1108.6987503057298,-3135.3311568858385
1782.774426282773,-1110.8193143110236,-3135.360426495125
1783.3272499456043,-1111.0270979443044,-3136.2095410618467
1776.1732866382013,-1106.1609744976172,-3156.9727095029193
1776.4451459955335,-1105.2695526593461,-3155.862543110623
1762.3539150953825,-1101.2381340596685,-3216.368488616098
1758.5181154707138,-1099.877016513313,-3232.9012672250424
1756.2196362379625,-1099.0625949273895,-3242.8147991804562
1745.2692072911968,-1095.2329962802812,-3289.706541147482
1726.0495692951893,-1088.5812034802948,-3371.7303680580953
1726.1350810119184,-1089.6124702165373,-3370.813765621855
1717.3346638481585,-1085.586345305811,-3408.73347247624
1715.477039623461,-1084.9487161351708,-3416.6206990744863
1716.3631709552185,-1085.4011515215898,-3416.058028953455
1711.5384335205677,-1083.5950693916025,-3433.320177913917
1702.8773419906124,-1080.6360455848237,-3469.99858538291
1705.1015503432757,-1081.919209601839,-3467.1506304585873
1704.514232635671,-1082.1714483602225,-3464.639000474746
1704.37039747515,-1083.513044665561,-3463.7458192371532
1705.1015503432757,-1081.919209601839,-3467.1506304585873
1686.1179918721796,-1074.9561661621551,-3540.7134603902305
1689.7059245221276,-1076.5303587802903,-3540.520409780345
1677.4274249731534,-1072.058264382425,-3577.409681428043
1679.9051802032816,-1073.4137647733473,-3574.315986501796
1681.0530415972582,-1073.6490609875598,-3571.377481480328
1682.4874103909685,-1072.604279060242,-3570.497657943608
1683.1174608773056,-1071.5536393513314,-3569.994561575172
1675.4824251171347,-1071.409221072357,-3585.6016358410457
1671.7929973009489,-1070.1818973604754,-3601.1089028916276
1669.3644447730358,-1069.3745345326713,-3611.319784110247
1669.1877128182891,-1070.8026363441622,-3609.077058987372
1668.8552406443466,-1069.8445604386025,-3610.0535051422135
1664.0771045651968,-1067.6260282241922,-3633.547317751208
1662.2919678063108,-1067.0353636192206,-3641.0510070103082
1654.0617650600877,-1064.335528381821,-3675.6708723220127
1648.0081855580731,-1062.345563257509,-3701.154465299356
1647.6814510130528,-1062.2382612935407,-3702.5303291618106
1648.5189280030588,-1063.4012611529356,-3701.1789965315684
1648.1221910490108,-1065.0164469641593,-3700.0577507115972
1648.2021615289798,-1064.7877372117143,-3698.6577257463236
1642.9795784423363,-1060.699504019067,-3722.389616077509
1640.376611110221,-1059.8483125340892,-3733.3674896813395
1628.1301906554,-1055.809145057616,-3785.003159781344
1622.6911667292707,-1054.021412997125,-3807.829810246117
1625.6840410847647,-1056.10353286845,-3803.067162981777
