e_field charge_filename light_filename charge_thresholds light_samples
500.441 packet-0020048-2024_11_01_06_46_59_CET.h5 mpd_run_data_rctl_119_p203.data high 256
500.423 packet-0020048-2024_11_01_06_50_01_CET.h5 mpd_run_data_rctl_119_p203.data high 256
500.432 packet-0020048-2024_11_01_06_50_01_CET.h5 mpd_run_data_rctl_119_p204.data high 256
500.420 packet-0020048-2024_11_01_06_53_02_CET.h5 mpd_run_data_rctl_119_p204.data high 256
500.448 packet-0020048-2024_11_01_06_53_02_CET.h5 mpd_run_data_rctl_119_p205.data high 256
500.439 packet-0020048-2024_11_01_06_56_03_CET.h5 mpd_run_data_rctl_119_p205.data high 256
500.429 packet-0020048-2024_11_01_06_56_03_CET.h5 mpd_run_data_rctl_119_p206.data high 256
500.449 packet-0020048-2024_11_01_06_59_04_CET.h5 mpd_run_data_rctl_119_p206.data high 256
500.446 packet-0020048-2024_11_01_06_59_04_CET.h5 mpd_run_data_rctl_119_p207.data high 256
500.437 packet-0020048-2024_11_01_07_02_05_CET.h5 mpd_run_data_rctl_119_p207.data high 256
500.438 packet-0020048-2024_11_01_07_02_05_CET.h5 mpd_run_data_rctl_119_p208.data high 256
500.452 packet-0020048-2024_11_01_07_05_06_CET.h5 mpd_run_data_rctl_119_p208.data high 256
500.437 packet-0020048-2024_11_01_07_05_06_CET.h5 mpd_run_data_rctl_119_p209.data high 256
500.432 packet-0020048-2024_11_01_07_08_09_CET.h5 mpd_run_data_rctl_119_p209.data high 256
500.434 packet-0020048-2024_11_01_07_08_09_CET.h5 mpd_run_data_rctl_119_p210.data high 256
500.438 packet-0020048-2024_11_01_07_11_10_CET.h5 mpd_run_data_rctl_119_p210.data high 256
500.445 packet-0020048-2024_11_01_07_11_10_CET.h5 mpd_run_data_rctl_119_p211.data high 256
500.447 packet-0020048-2024_11_01_07_14_11_CET.h5 mpd_run_data_rctl_119_p211.data high 256
500.424 packet-0020048-2024_11_01_07_14_11_CET.h5 mpd_run_data_rctl_119_p212.data high 256
500.433 packet-0020048-2024_11_01_07_17_12_CET.h5 mpd_run_data_rctl_119_p212.data high 256
500.444 packet-0020048-2024_11_01_07_17_12_CET.h5 mpd_run_data_rctl_119_p213.data high 256
500.434 packet-0020048-2024_11_01_07_20_13_CET.h5 mpd_run_data_rctl_119_p213.data high 256
500.432 packet-0020048-2024_11_01_07_20_13_CET.h5 mpd_run_data_rctl_119_p214.data high 256
500.434 packet-0020048-2024_11_01_07_23_15_CET.h5 mpd_run_data_rctl_119_p214.data high 256
500.427 packet-0020048-2024_11_01_07_23_15_CET.h5 mpd_run_data_rctl_119_p215.data high 256
500.430 packet-0020048-2024_11_01_07_26_16_CET.h5 mpd_run_data_rctl_119_p215.data high 256
500.434 packet-0020048-2024_11_01_07_26_16_CET.h5 mpd_run_data_rctl_119_p216.data high 256
500.432 packet-0020048-2024_11_01_07_29_18_CET.h5 mpd_run_data_rctl_119_p216.data high 256
500.454 packet-0020048-2024_11_01_07_29_18_CET.h5 mpd_run_data_rctl_119_p217.data high 256
500.428 packet-0020048-2024_11_01_07_32_27_CET.h5 mpd_run_data_rctl_119_p217.data high 256
500.434 packet-0020048-2024_11_01_07_32_27_CET.h5 mpd_run_data_rctl_119_p218.data high 256
500.434 packet-0020048-2024_11_01_07_35_34_CET.h5 mpd_run_data_rctl_119_p218.data high 256
500.430 packet-0020048-2024_11_01_07_38_35_CET.h5 mpd_run_data_rctl_119_p219.data high 256
500.440 packet-0020048-2024_11_01_07_41_36_CET.h5 mpd_run_data_rctl_119_p219.data high 256
500.435 packet-0020048-2024_11_01_07_41_36_CET.h5 mpd_run_data_rctl_119_p220.data high 256
500.435 packet-0020048-2024_11_01_07_44_37_CET.h5 mpd_run_data_rctl_119_p220.data high 256
500.444 packet-0020048-2024_11_01_07_44_37_CET.h5 mpd_run_data_rctl_119_p221.data high 256
500.434 packet-0020048-2024_11_01_07_47_38_CET.h5 mpd_run_data_rctl_119_p221.data high 256
500.446 packet-0020048-2024_11_01_07_47_38_CET.h5 mpd_run_data_rctl_119_p222.data high 256
500.443 packet-0020048-2024_11_01_07_50_41_CET.h5 mpd_run_data_rctl_119_p222.data high 256
500.434 packet-0020048-2024_11_01_07_50_41_CET.h5 mpd_run_data_rctl_119_p223.data high 256
500.439 packet-0020048-2024_11_01_07_53_42_CET.h5 mpd_run_data_rctl_119_p223.data high 256
500.442 packet-0020048-2024_11_01_07_53_42_CET.h5 mpd_run_data_rctl_119_p224.data high 256
500.439 packet-0020048-2024_11_01_07_56_43_CET.h5 mpd_run_data_rctl_119_p224.data high 256
500.435 packet-0020048-2024_11_01_07_56_43_CET.h5 mpd_run_data_rctl_119_p225.data high 256
500.445 packet-0020048-2024_11_01_07_59_44_CET.h5 mpd_run_data_rctl_119_p225.data high 256
500.440 packet-0020048-2024_11_01_07_59_44_CET.h5 mpd_run_data_rctl_119_p226.data high 256
500.450 packet-0020048-2024_11_01_08_02_45_CET.h5 mpd_run_data_rctl_119_p226.data high 256
500.435 packet-0020048-2024_11_01_08_02_45_CET.h5 mpd_run_data_rctl_119_p227.data high 256
500.436 packet-0020048-2024_11_01_08_05_46_CET.h5 mpd_run_data_rctl_119_p227.data high 256
500.423 packet-0020048-2024_11_01_08_05_46_CET.h5 mpd_run_data_rctl_119_p228.data high 256
500.418 packet-0020048-2024_11_01_08_08_47_CET.h5 mpd_run_data_rctl_119_p228.data high 256
500.432 packet-0020048-2024_11_01_08_08_47_CET.h5 mpd_run_data_rctl_119_p229.data high 256
500.428 packet-0020048-2024_11_01_08_11_48_CET.h5 mpd_run_data_rctl_119_p229.data high 256
500.414 packet-0020048-2024_11_01_08_11_48_CET.h5 mpd_run_data_rctl_119_p230.data high 256
500.414 packet-0020048-2024_11_01_08_14_49_CET.h5 mpd_run_data_rctl_119_p230.data high 256
500.426 packet-0020048-2024_11_01_08_14_49_CET.h5 mpd_run_data_rctl_119_p231.data high 256
500.415 packet-0020048-2024_11_01_08_17_52_CET.h5 mpd_run_data_rctl_119_p231.data high 256
500.415 packet-0020048-2024_11_01_08_17_52_CET.h5 mpd_run_data_rctl_119_p232.data high 256
500.422 packet-0020048-2024_11_01_08_20_53_CET.h5 mpd_run_data_rctl_119_p232.data high 256
500.416 packet-0020048-2024_11_01_08_20_53_CET.h5 mpd_run_data_rctl_119_p233.data high 256
500.412 packet-0020048-2024_11_01_08_23_54_CET.h5 mpd_run_data_rctl_119_p233.data high 256
500.401 packet-0020048-2024_11_01_08_23_54_CET.h5 mpd_run_data_rctl_119_p234.data high 256
500.415 packet-0020048-2024_11_01_08_26_55_CET.h5 mpd_run_data_rctl_119_p234.data high 256
500.387 packet-0020048-2024_11_01_08_26_55_CET.h5 mpd_run_data_rctl_119_p235.data high 256
500.415 packet-0020048-2024_11_01_08_30_00_CET.h5 mpd_run_data_rctl_119_p235.data high 256
500.461 packet-0020048-2024_11_01_08_30_00_CET.h5 mpd_run_data_rctl_119_p236.data high 256
500.420 packet-0020048-2024_11_01_08_33_11_CET.h5 mpd_run_data_rctl_119_p236.data high 256
500.416 packet-0020048-2024_11_01_08_36_12_CET.h5 mpd_run_data_rctl_119_p237.data high 256
500.414 packet-0020048-2024_11_01_08_39_13_CET.h5 mpd_run_data_rctl_119_p237.data high 256
500.409 packet-0020048-2024_11_01_08_39_13_CET.h5 mpd_run_data_rctl_119_p238.data high 256
500.410 packet-0020048-2024_11_01_08_42_14_CET.h5 mpd_run_data_rctl_119_p238.data high 256
500.419 packet-0020048-2024_11_01_08_42_14_CET.h5 mpd_run_data_rctl_119_p239.data high 256
500.401 packet-0020048-2024_11_01_08_45_15_CET.h5 mpd_run_data_rctl_119_p239.data high 256
500.409 packet-0020048-2024_11_01_08_45_15_CET.h5 mpd_run_data_rctl_119_p240.data high 256
500.415 packet-0020048-2024_11_01_08_48_16_CET.h5 mpd_run_data_rctl_119_p240.data high 256
500.421 packet-0020048-2024_11_01_08_48_16_CET.h5 mpd_run_data_rctl_119_p241.data high 256
500.429 packet-0020048-2024_11_01_08_51_17_CET.h5 mpd_run_data_rctl_119_p241.data high 256
500.406 packet-0020048-2024_11_01_08_51_17_CET.h5 mpd_run_data_rctl_119_p242.data high 256
500.416 packet-0020048-2024_11_01_08_54_18_CET.h5 mpd_run_data_rctl_119_p242.data high 256
500.412 packet-0020048-2024_11_01_08_54_18_CET.h5 mpd_run_data_rctl_119_p243.data high 256
500.415 packet-0020048-2024_11_01_08_57_20_CET.h5 mpd_run_data_rctl_119_p243.data high 256
500.403 packet-0020048-2024_11_01_08_57_20_CET.h5 mpd_run_data_rctl_119_p244.data high 256
500.411 packet-0020048-2024_11_01_09_00_21_CET.h5 mpd_run_data_rctl_119_p244.data high 256
500.423 packet-0020048-2024_11_01_09_00_21_CET.h5 mpd_run_data_rctl_119_p245.data high 256
500.419 packet-0020048-2024_11_01_09_03_22_CET.h5 mpd_run_data_rctl_119_p245.data high 256
500.407 packet-0020048-2024_11_01_09_03_22_CET.h5 mpd_run_data_rctl_119_p246.data high 256
500.416 packet-0020048-2024_11_01_09_06_23_CET.h5 mpd_run_data_rctl_119_p246.data high 256
500.416 packet-0020048-2024_11_01_09_06_23_CET.h5 mpd_run_data_rctl_119_p247.data high 256
500.419 packet-0020048-2024_11_01_09_09_25_CET.h5 mpd_run_data_rctl_119_p247.data high 256
500.419 packet-0020048-2024_11_01_09_09_25_CET.h5 mpd_run_data_rctl_119_p248.data high 256
500.415 packet-0020048-2024_11_01_09_12_26_CET.h5 mpd_run_data_rctl_119_p248.data high 256
500.410 packet-0020048-2024_11_01_09_12_26_CET.h5 mpd_run_data_rctl_119_p249.data high 256
500.404 packet-0020048-2024_11_01_09_15_27_CET.h5 mpd_run_data_rctl_119_p249.data high 256
500.418 packet-0020048-2024_11_01_09_15_27_CET.h5 mpd_run_data_rctl_119_p250.data high 256
500.411 packet-0020048-2024_11_01_09_18_36_CET.h5 mpd_run_data_rctl_119_p250.data high 256
500.467 packet-0020048-2024_11_01_09_18_36_CET.h5 mpd_run_data_rctl_119_p251.data high 256
500.410 packet-0020048-2024_11_01_09_21_41_CET.h5 mpd_run_data_rctl_119_p251.data high 256
500.420 packet-0020048-2024_11_01_09_24_42_CET.h5 mpd_run_data_rctl_119_p251.data high 256
500.408 packet-0020048-2024_11_01_09_24_42_CET.h5 mpd_run_data_rctl_119_p252.data high 256
500.425 packet-0020048-2024_11_01_09_27_45_CET.h5 mpd_run_data_rctl_119_p252.data high 256
500.401 packet-0020048-2024_11_01_09_27_45_CET.h5 mpd_run_data_rctl_119_p253.data high 256
500.409 packet-0020048-2024_11_01_09_30_46_CET.h5 mpd_run_data_rctl_119_p253.data high 256
500.403 packet-0020048-2024_11_01_09_30_46_CET.h5 mpd_run_data_rctl_119_p254.data high 256
500.398 packet-0020048-2024_11_01_09_33_47_CET.h5 mpd_run_data_rctl_119_p254.data high 256
500.410 packet-0020048-2024_11_01_09_33_47_CET.h5 mpd_run_data_rctl_119_p255.data high 256
500.410 packet-0020048-2024_11_01_09_36_48_CET.h5 mpd_run_data_rctl_119_p255.data high 256
500.407 packet-0020048-2024_11_01_09_36_48_CET.h5 mpd_run_data_rctl_119_p256.data high 256
500.409 packet-0020048-2024_11_01_09_39_49_CET.h5 mpd_run_data_rctl_119_p256.data high 256
500.394 packet-0020048-2024_11_01_09_39_49_CET.h5 mpd_run_data_rctl_119_p257.data high 256
500.410 packet-0020048-2024_11_01_09_42_50_CET.h5 mpd_run_data_rctl_119_p257.data high 256
500.403 packet-0020048-2024_11_01_09_42_50_CET.h5 mpd_run_data_rctl_119_p258.data high 256
500.412 packet-0020048-2024_11_01_09_45_51_CET.h5 mpd_run_data_rctl_119_p258.data high 256
500.395 packet-0020048-2024_11_01_09_45_51_CET.h5 mpd_run_data_rctl_119_p259.data high 256
500.397 packet-0020048-2024_11_01_09_48_52_CET.h5 mpd_run_data_rctl_119_p259.data high 256
500.404 packet-0020048-2024_11_01_09_48_52_CET.h5 mpd_run_data_rctl_119_p260.data high 256
500.403 packet-0020048-2024_11_01_09_51_53_CET.h5 mpd_run_data_rctl_119_p260.data high 256
500.412 packet-0020048-2024_11_01_09_51_53_CET.h5 mpd_run_data_rctl_119_p261.data high 256
500.408 packet-0020048-2024_11_01_09_54_54_CET.h5 mpd_run_data_rctl_119_p261.data high 256
500.406 packet-0020048-2024_11_01_09_54_54_CET.h5 mpd_run_data_rctl_119_p262.data high 256
500.407 packet-0020048-2024_11_01_09_57_55_CET.h5 mpd_run_data_rctl_119_p262.data high 256
500.421 packet-0020048-2024_11_01_09_57_55_CET.h5 mpd_run_data_rctl_119_p263.data high 256
500.397 packet-0020048-2024_11_01_10_00_56_CET.h5 mpd_run_data_rctl_119_p263.data high 256
500.392 packet-0020048-2024_11_01_10_00_56_CET.h5 mpd_run_data_rctl_119_p264.data high 256
500.404 packet-0020048-2024_11_01_10_04_05_CET.h5 mpd_run_data_rctl_119_p264.data high 256
500.405 packet-0020048-2024_11_01_10_07_10_CET.h5 mpd_run_data_rctl_119_p265.data high 256
500.378 packet-0020048-2024_11_01_10_10_11_CET.h5 mpd_run_data_rctl_119_p265.data high 256
500.401 packet-0020048-2024_11_01_10_10_11_CET.h5 mpd_run_data_rctl_119_p266.data high 256
500.395 packet-0020048-2024_11_01_10_13_12_CET.h5 mpd_run_data_rctl_119_p266.data high 256
500.394 packet-0020048-2024_11_01_10_13_12_CET.h5 mpd_run_data_rctl_119_p267.data high 256
500.365 packet-0020048-2024_11_01_10_16_15_CET.h5 mpd_run_data_rctl_119_p267.data high 256
500.397 packet-0020048-2024_11_01_10_16_15_CET.h5 mpd_run_data_rctl_119_p268.data high 256
500.409 packet-0020048-2024_11_01_10_19_16_CET.h5 mpd_run_data_rctl_119_p268.data high 256
500.407 packet-0020048-2024_11_01_10_19_16_CET.h5 mpd_run_data_rctl_119_p269.data high 256
500.386 packet-0020048-2024_11_01_10_22_17_CET.h5 mpd_run_data_rctl_119_p269.data high 256
500.402 packet-0020048-2024_11_01_10_22_17_CET.h5 mpd_run_data_rctl_119_p270.data high 256
500.389 packet-0020048-2024_11_01_10_25_18_CET.h5 mpd_run_data_rctl_119_p270.data high 256
500.403 packet-0020048-2024_11_01_10_25_18_CET.h5 mpd_run_data_rctl_119_p271.data high 256
500.411 packet-0020048-2024_11_01_10_28_19_CET.h5 mpd_run_data_rctl_119_p271.data high 256
500.404 packet-0020048-2024_11_01_10_28_19_CET.h5 mpd_run_data_rctl_119_p272.data high 256
500.414 packet-0020048-2024_11_01_10_31_20_CET.h5 mpd_run_data_rctl_119_p272.data high 256
500.402 packet-0020048-2024_11_01_10_31_20_CET.h5 mpd_run_data_rctl_119_p273.data high 256
500.408 packet-0020048-2024_11_01_10_34_21_CET.h5 mpd_run_data_rctl_119_p273.data high 256
500.404 packet-0020048-2024_11_01_10_34_21_CET.h5 mpd_run_data_rctl_119_p274.data high 256
500.405 packet-0020048-2024_11_01_10_37_23_CET.h5 mpd_run_data_rctl_119_p274.data high 256
500.391 packet-0020048-2024_11_01_10_37_23_CET.h5 mpd_run_data_rctl_119_p275.data high 256
500.394 packet-0020048-2024_11_01_10_40_24_CET.h5 mpd_run_data_rctl_119_p275.data high 256
500.403 packet-0020048-2024_11_01_10_40_24_CET.h5 mpd_run_data_rctl_119_p276.data high 256
500.391 packet-0020048-2024_11_01_10_43_26_CET.h5 mpd_run_data_rctl_119_p276.data high 256
500.401 packet-0020048-2024_11_01_10_43_26_CET.h5 mpd_run_data_rctl_119_p277.data high 256
500.408 packet-0020048-2024_11_01_10_46_27_CET.h5 mpd_run_data_rctl_119_p277.data high 256
500.389 packet-0020048-2024_11_01_10_46_27_CET.h5 mpd_run_data_rctl_119_p278.data high 256
500.403 packet-0020048-2024_11_01_10_49_28_CET.h5 mpd_run_data_rctl_119_p278.data high 256
500.428 packet-0020048-2024_11_01_10_49_28_CET.h5 mpd_run_data_rctl_119_p279.data high 256
500.398 packet-0020048-2024_11_01_10_52_29_CET.h5 mpd_run_data_rctl_119_p279.data high 256
500.371 packet-0020048-2024_11_01_10_52_29_CET.h5 mpd_run_data_rctl_119_p280.data high 256
500.394 packet-0020048-2024_11_01_10_55_39_CET.h5 mpd_run_data_rctl_119_p280.data high 256
500.334 packet-0020048-2024_11_01_10_55_39_CET.h5 mpd_run_data_rctl_119_p281.data high 256
500.391 packet-0020048-2024_11_01_10_58_45_CET.h5 mpd_run_data_rctl_119_p281.data high 256
500.401 packet-0020048-2024_11_01_11_01_46_CET.h5 mpd_run_data_rctl_119_p281.data high 256
500.395 packet-0020048-2024_11_01_11_01_46_CET.h5 mpd_run_data_rctl_119_p282.data high 256
500.387 packet-0020048-2024_11_01_11_04_47_CET.h5 mpd_run_data_rctl_119_p282.data high 256
500.387 packet-0020048-2024_11_01_11_04_47_CET.h5 mpd_run_data_rctl_119_p283.data high 256
500.376 packet-0020048-2024_11_01_11_07_48_CET.h5 mpd_run_data_rctl_119_p283.data high 256
500.377 packet-0020048-2024_11_01_11_07_48_CET.h5 mpd_run_data_rctl_119_p284.data high 256
500.384 packet-0020048-2024_11_01_11_10_49_CET.h5 mpd_run_data_rctl_119_p284.data high 256
500.380 packet-0020048-2024_11_01_11_10_49_CET.h5 mpd_run_data_rctl_119_p285.data high 256
500.376 packet-0020049-2024_11_01_12_20_32_CET.h5 mpd_run_data_rctl_139_p1.data high 256
500.373 packet-0020049-2024_11_01_12_23_33_CET.h5 mpd_run_data_rctl_139_p2.data high 256
500.381 packet-0020049-2024_11_01_12_29_35_CET.h5 mpd_run_data_rctl_139_p4.data high 256
500.375 packet-0020049-2024_11_01_12_32_36_CET.h5 mpd_run_data_rctl_139_p5.data high 256
500.372 packet-0020050-2024_11_01_13_05_25_CET.h5 mpd_run_data_rctl_140_p0.data high 256
500.376 packet-0020050-2024_11_01_13_08_27_CET.h5 mpd_run_data_rctl_140_p1.data high 256
500.374 packet-0020050-2024_11_01_13_11_28_CET.h5 mpd_run_data_rctl_140_p2.data high 256
500.377 packet-0020051-2024_11_01_13_27_36_CET.h5 mpd_run_data_rctl_141_p0.data high 256
500.386 packet-0020051-2024_11_01_13_30_38_CET.h5 mpd_run_data_rctl_141_p1.data high 256
500.375 packet-0020051-2024_11_01_13_33_39_CET.h5 mpd_run_data_rctl_141_p2.data high 256
500.386 packet-0020051-2024_11_01_13_36_40_CET.h5 mpd_run_data_rctl_141_p3.data high 256
500.393 packet-0020052-2024_11_01_14_57_20_CET.h5 mpd_run_data_rctl_142_p0.data high 256
500.399 packet-0020052-2024_11_01_15_00_22_CET.h5 mpd_run_data_rctl_142_p1.data high 256
500.394 packet-0020052-2024_11_01_15_03_23_CET.h5 mpd_run_data_rctl_142_p2.data high 256
500.394 packet-0020052-2024_11_01_15_06_24_CET.h5 mpd_run_data_rctl_142_p3.data high 256
500.376 packet-0020053-2024_11_01_15_31_12_CET.h5 mpd_run_data_rctl_143_p0.data high 256
500.384 packet-0020053-2024_11_01_15_34_14_CET.h5 mpd_run_data_rctl_143_p1.data high 256
500.384 packet-0020053-2024_11_01_15_37_15_CET.h5 mpd_run_data_rctl_143_p2.data high 256
500.379 packet-0020053-2024_11_01_15_40_16_CET.h5 mpd_run_data_rctl_143_p3.data high 256
500.388 packet-0020055-2024_11_01_17_27_02_CET.h5 mpd_run_data_rctl_147_p0.data high 256
500.391 packet-0020055-2024_11_01_17_30_08_CET.h5 mpd_run_data_rctl_147_p1.data high 256
500.381 packet-0020055-2024_11_01_17_33_10_CET.h5 mpd_run_data_rctl_147_p2.data high 256
500.367 packet-0020055-2024_11_01_17_36_11_CET.h5 mpd_run_data_rctl_147_p2.data high 256
500.381 packet-0020055-2024_11_01_17_36_11_CET.h5 mpd_run_data_rctl_147_p3.data high 256
500.391 packet-0020055-2024_11_01_17_39_14_CET.h5 mpd_run_data_rctl_147_p3.data high 256
500.393 packet-0020055-2024_11_01_17_39_14_CET.h5 mpd_run_data_rctl_147_p4.data high 256
500.389 packet-0020055-2024_11_01_17_42_15_CET.h5 mpd_run_data_rctl_147_p4.data high 256
500.390 packet-0020055-2024_11_01_17_42_15_CET.h5 mpd_run_data_rctl_147_p5.data high 256
500.373 packet-0020055-2024_11_01_17_45_16_CET.h5 mpd_run_data_rctl_147_p5.data high 256
500.390 packet-0020055-2024_11_01_17_45_16_CET.h5 mpd_run_data_rctl_147_p6.data high 256
500.386 packet-0020055-2024_11_01_17_48_17_CET.h5 mpd_run_data_rctl_147_p6.data high 256
500.384 packet-0020055-2024_11_01_17_48_17_CET.h5 mpd_run_data_rctl_147_p7.data high 256
500.386 packet-0020055-2024_11_01_17_51_20_CET.h5 mpd_run_data_rctl_147_p7.data high 256
500.389 packet-0020055-2024_11_01_17_51_20_CET.h5 mpd_run_data_rctl_147_p8.data high 256
500.389 packet-0020055-2024_11_01_17_54_21_CET.h5 mpd_run_data_rctl_147_p8.data high 256
500.391 packet-0020055-2024_11_01_17_54_21_CET.h5 mpd_run_data_rctl_147_p9.data high 256
500.382 packet-0020055-2024_11_01_17_57_22_CET.h5 mpd_run_data_rctl_147_p9.data high 256
500.381 packet-0020055-2024_11_01_17_57_22_CET.h5 mpd_run_data_rctl_147_p10.data high 256
500.388 packet-0020055-2024_11_01_18_00_23_CET.h5 mpd_run_data_rctl_147_p10.data high 256
500.381 packet-0020055-2024_11_01_18_00_23_CET.h5 mpd_run_data_rctl_147_p11.data high 256
500.394 packet-0020055-2024_11_01_18_03_24_CET.h5 mpd_run_data_rctl_147_p11.data high 256
500.369 packet-0020055-2024_11_01_18_03_24_CET.h5 mpd_run_data_rctl_147_p12.data high 256
500.378 packet-0020055-2024_11_01_18_06_25_CET.h5 mpd_run_data_rctl_147_p12.data high 256
500.381 packet-0020055-2024_11_01_18_06_25_CET.h5 mpd_run_data_rctl_147_p13.data high 256
500.371 packet-0020055-2024_11_01_18_09_27_CET.h5 mpd_run_data_rctl_147_p13.data high 256
500.381 packet-0020055-2024_11_01_18_09_27_CET.h5 mpd_run_data_rctl_147_p14.data high 256
500.395 packet-0020055-2024_11_01_18_12_28_CET.h5 mpd_run_data_rctl_147_p14.data high 256
500.390 packet-0020055-2024_11_01_18_12_28_CET.h5 mpd_run_data_rctl_147_p15.data high 256
500.394 packet-0020055-2024_11_01_18_15_29_CET.h5 mpd_run_data_rctl_147_p15.data high 256
500.380 packet-0020055-2024_11_01_18_15_29_CET.h5 mpd_run_data_rctl_147_p16.data high 256
500.398 packet-0020055-2024_11_01_18_18_30_CET.h5 mpd_run_data_rctl_147_p16.data high 256
500.389 packet-0020056-2024_11_01_20_33_48_CET.h5 mpd_run_data_rctl_148_p0.data high 256
500.407 packet-0020056-2024_11_01_20_33_48_CET.h5 mpd_run_data_rctl_148_p1.data high 256
500.391 packet-0020056-2024_11_01_20_37_01_CET.h5 mpd_run_data_rctl_148_p1.data high 256
500.382 packet-0020056-2024_11_01_20_40_07_CET.h5 mpd_run_data_rctl_148_p2.data high 256
500.374 packet-0020056-2024_11_01_20_43_08_CET.h5 mpd_run_data_rctl_148_p2.data high 256
500.397 packet-0020056-2024_11_01_20_43_08_CET.h5 mpd_run_data_rctl_148_p3.data high 256
500.382 packet-0020056-2024_11_01_20_46_10_CET.h5 mpd_run_data_rctl_148_p3.data high 256
500.387 packet-0020056-2024_11_01_20_46_10_CET.h5 mpd_run_data_rctl_148_p4.data high 256
500.398 packet-0020056-2024_11_01_20_49_11_CET.h5 mpd_run_data_rctl_148_p4.data high 256
500.389 packet-0020056-2024_11_01_20_49_11_CET.h5 mpd_run_data_rctl_148_p5.data high 256
500.410 packet-0020056-2024_11_01_20_52_12_CET.h5 mpd_run_data_rctl_148_p5.data high 256
500.396 packet-0020056-2024_11_01_20_52_12_CET.h5 mpd_run_data_rctl_148_p6.data high 256
500.391 packet-0020056-2024_11_01_20_55_13_CET.h5 mpd_run_data_rctl_148_p6.data high 256
500.396 packet-0020056-2024_11_01_20_55_13_CET.h5 mpd_run_data_rctl_148_p7.data high 256
500.391 packet-0020056-2024_11_01_20_58_14_CET.h5 mpd_run_data_rctl_148_p7.data high 256
500.385 packet-0020056-2024_11_01_20_58_14_CET.h5 mpd_run_data_rctl_148_p8.data high 256
500.391 packet-0020056-2024_11_01_21_01_15_CET.h5 mpd_run_data_rctl_148_p8.data high 256
500.401 packet-0020056-2024_11_01_21_01_15_CET.h5 mpd_run_data_rctl_148_p9.data high 256
500.392 packet-0020056-2024_11_01_21_04_16_CET.h5 mpd_run_data_rctl_148_p9.data high 256
500.389 packet-0020056-2024_11_01_21_04_16_CET.h5 mpd_run_data_rctl_148_p10.data high 256
500.405 packet-0020056-2024_11_01_21_07_17_CET.h5 mpd_run_data_rctl_148_p10.data high 256
500.400 packet-0020056-2024_11_01_21_07_17_CET.h5 mpd_run_data_rctl_148_p11.data high 256
500.391 packet-0020056-2024_11_01_21_10_18_CET.h5 mpd_run_data_rctl_148_p11.data high 256
500.398 packet-0020056-2024_11_01_21_10_18_CET.h5 mpd_run_data_rctl_148_p12.data high 256
500.391 packet-0020056-2024_11_01_21_13_19_CET.h5 mpd_run_data_rctl_148_p12.data high 256
500.389 packet-0020056-2024_11_01_21_13_19_CET.h5 mpd_run_data_rctl_148_p13.data high 256
500.389 packet-0020056-2024_11_01_21_16_20_CET.h5 mpd_run_data_rctl_148_p13.data high 256
500.398 packet-0020056-2024_11_01_21_16_20_CET.h5 mpd_run_data_rctl_148_p14.data high 256
500.394 packet-0020056-2024_11_01_21_19_21_CET.h5 mpd_run_data_rctl_148_p14.data high 256
500.399 packet-0020056-2024_11_01_21_19_21_CET.h5 mpd_run_data_rctl_148_p15.data high 256
500.390 packet-0020056-2024_11_01_21_22_22_CET.h5 mpd_run_data_rctl_148_p15.data high 256
500.395 packet-0020056-2024_11_01_21_22_22_CET.h5 mpd_run_data_rctl_148_p16.data high 256
500.394 packet-0020056-2024_11_01_21_25_23_CET.h5 mpd_run_data_rctl_148_p16.data high 256
500.427 packet-0020056-2024_11_01_21_25_23_CET.h5 mpd_run_data_rctl_148_p17.data high 256
500.404 packet-0020056-2024_11_01_21_28_30_CET.h5 mpd_run_data_rctl_148_p17.data high 256
500.391 packet-0020056-2024_11_01_21_31_32_CET.h5 mpd_run_data_rctl_148_p18.data high 256
500.401 packet-0020056-2024_11_01_21_34_34_CET.h5 mpd_run_data_rctl_148_p18.data high 256
500.397 packet-0020056-2024_11_01_21_34_34_CET.h5 mpd_run_data_rctl_148_p19.data high 256
500.403 packet-0020056-2024_11_01_21_37_35_CET.h5 mpd_run_data_rctl_148_p19.data high 256
500.391 packet-0020056-2024_11_01_21_37_35_CET.h5 mpd_run_data_rctl_148_p20.data high 256
500.407 packet-0020056-2024_11_01_21_40_36_CET.h5 mpd_run_data_rctl_148_p20.data high 256
500.386 packet-0020056-2024_11_01_21_40_36_CET.h5 mpd_run_data_rctl_148_p21.data high 256
500.399 packet-0020056-2024_11_01_21_43_38_CET.h5 mpd_run_data_rctl_148_p21.data high 256
500.392 packet-0020056-2024_11_01_21_43_38_CET.h5 mpd_run_data_rctl_148_p22.data high 256
500.407 packet-0020056-2024_11_01_21_46_39_CET.h5 mpd_run_data_rctl_148_p22.data high 256
500.379 packet-0020056-2024_11_01_21_46_39_CET.h5 mpd_run_data_rctl_148_p23.data high 256
500.392 packet-0020056-2024_11_01_21_49_40_CET.h5 mpd_run_data_rctl_148_p23.data high 256
500.393 packet-0020056-2024_11_01_21_49_40_CET.h5 mpd_run_data_rctl_148_p24.data high 256
500.399 packet-0020056-2024_11_01_21_52_41_CET.h5 mpd_run_data_rctl_148_p24.data high 256
500.404 packet-0020056-2024_11_01_21_52_41_CET.h5 mpd_run_data_rctl_148_p25.data high 256
